Area,Year,Labor Force,Employed,Unemployed,Unemployment Rate                                                                                                                                                                      
Sullivan,2014,33250.0,31041.666666666668,2208.3333333333335,6.6499999999999995
Sullivan,2015,33650.0,31825.0,1841.6666666666667,5.466666666666666
Sullivan,2016,34050.0,32400.0,1658.3333333333333,4.866666666666666
Sullivan,2017,34933.333333333336,33250.0,1708.3333333333333,4.891666666666667
Sullivan,2018,36725.0,35241.666666666664,1500.0,4.091666666666667
Sullivan,2019,37516.666666666664,36075.0,1400.0,3.8000000000000003
Sullivan,2020,36583.333333333336,33525.0,3066.6666666666665,8.416666666666666
Sullivan,2021,36425.0,34633.333333333336,1791.6666666666667,4.941666666666666
Sullivan,2022,37366.666666666664,36100.0,1241.6666666666667,3.341666666666667
Sullivan,2023,38641.666666666664,37366.666666666664,1275.0,3.3333333333333335
Sullivan,2024,37200.0,35883.333333333336,1316.6666666666667,3.533333333333333
Sullivan,2025,36400.0,34900.0,1500.0,4.1
Sullivan County,2001,33275.0,31766.666666666668,1508.3333333333333,4.575
Sullivan County,2002,34341.666666666664,32600.0,1725.0,5.075
Sullivan County,2003,34358.333333333336,32533.333333333332,1833.3333333333333,5.333333333333333
Sullivan County,2004,34833.333333333336,32983.333333333336,1866.6666666666667,5.3999999999999995
Sullivan County,2005,35125.0,33433.333333333336,1708.3333333333333,4.875
Sullivan County,2006,35400.0,33616.666666666664,1783.3333333333333,5.033333333333333
Sullivan County,2007,35158.333333333336,33341.666666666664,1800.0,5.133333333333334
Sullivan County,2008,35375.0,33125.0,2275.0,6.441666666666666
Sullivan County,2009,35400.0,32266.666666666668,3116.6666666666665,8.841666666666667
Sullivan County,2010,36516.666666666664,33191.666666666664,3308.3333333333335,9.1
Sullivan County,2011,35533.333333333336,32358.333333333332,3166.6666666666665,8.941666666666666
Sullivan County,2012,35258.333333333336,32008.333333333332,3258.3333333333335,9.266666666666666
Sullivan County,2013,34558.333333333336,31675.0,2883.3333333333335,8.358333333333333
Sullivan County,2014,33250.0,31041.666666666668,2208.3333333333335,6.6499999999999995
Sullivan County,2015,33650.0,31825.0,1841.6666666666667,5.466666666666666
Sullivan County,2016,34050.0,32400.0,1658.3333333333333,4.866666666666666
Sullivan County,2017,34933.333333333336,33250.0,1708.3333333333333,4.891666666666667
Sullivan County,2018,36725.0,35241.666666666664,1500.0,4.091666666666667
Sullivan County,2019,37516.666666666664,36075.0,1400.0,3.8000000000000003
Sullivan County,2020,36583.333333333336,33525.0,3066.6666666666665,8.416666666666666
Sullivan County,2021,36425.0,34633.333333333336,1791.6666666666667,4.941666666666666
Sullivan County,2022,37366.666666666664,36100.0,1241.6666666666667,3.341666666666667
Sullivan County,2023,38641.666666666664,37366.666666666664,1275.0,3.3333333333333335
Sullivan County,2024,37200.0,35883.333333333336,1316.6666666666667,3.533333333333333
Sullivan County,2025,36400.0,34900.0,1500.0,4.1
Syracuse City,2001,64191.666666666664,61041.666666666664,3158.3333333333335,4.908333333333333
Syracuse City,2002,64741.666666666664,60833.333333333336,3891.6666666666665,6.0249999999999995
Syracuse City,2003,64008.333333333336,60041.666666666664,3966.6666666666665,6.208333333333333
Syracuse City,2004,63608.333333333336,59641.666666666664,3983.3333333333335,6.266666666666667
Syracuse City,2005,63875.0,60308.333333333336,3575.0,5.625
Syracuse City,2006,63766.666666666664,60358.333333333336,3408.3333333333335,5.341666666666666
Syracuse City,2007,62750.0,59608.333333333336,3141.6666666666665,4.983333333333333
Syracuse City,2008,63125.0,59091.666666666664,4016.6666666666665,6.358333333333333
Syracuse City,2009,63491.666666666664,57375.0,6125.0,9.65
Syracuse City,2010,63433.333333333336,56925.0,6525.0,10.266666666666667
Syracuse City,2011,62050.0,55833.333333333336,6225.0,10.016666666666667
Syracuse City,2012,61983.333333333336,55600.0,6366.666666666667,10.291666666666666
Syracuse City,2013,61416.666666666664,55925.0,5500.0,8.958333333333334
Syracuse City,2014,59216.666666666664,54891.666666666664,4333.333333333333,7.3
Syracuse City,2015,58483.333333333336,54633.333333333336,3833.3333333333335,6.566666666666666
Syracuse City,2016,58150.0,54625.0,3508.3333333333335,6.05
Syracuse City,2017,58875.0,55308.333333333336,3575.0,6.083333333333333
Syracuse City,2018,59200.0,56108.333333333336,3100.0,5.2250000000000005
Syracuse City,2019,59441.666666666664,56483.333333333336,2991.6666666666665,5.0
Syracuse City,2020,60158.333333333336,53525.0,6625.0,10.958333333333334
Syracuse City,2021,58508.333333333336,54441.666666666664,4083.3333333333335,6.966666666666666
Syracuse City,2022,58316.666666666664,55566.666666666664,2741.6666666666665,4.7
Syracuse City,2023,58725.0,55941.666666666664,2825.0,4.766666666666667
Syracuse City,2024,62800.0,59975.0,2816.6666666666665,4.491666666666666
Syracuse City,2025,62100.0,59200.0,2900.0,4.6
Syracuse Metro Area,2001,322441.6666666667,308533.3333333333,13900.0,4.325
Syracuse Metro Area,2002,326625.0,309433.3333333333,17183.333333333332,5.25
Syracuse Metro Area,2003,326383.3333333333,308066.6666666667,18325.0,5.616666666666667
Syracuse Metro Area,2004,326458.3333333333,308425.0,18025.0,5.516666666666667
Syracuse Metro Area,2005,329841.6666666667,313708.3333333333,16125.0,4.891666666666667
Syracuse Metro Area,2006,330691.6666666667,315533.3333333333,15166.666666666666,4.591666666666667
Syracuse Metro Area,2007,327258.3333333333,313058.3333333333,14208.333333333334,4.341666666666667
Syracuse Metro Area,2008,330066.6666666667,311891.6666666667,18150.0,5.5
Syracuse Metro Area,2009,329883.3333333333,302766.6666666667,27116.666666666668,8.225
Syracuse Metro Area,2010,331758.3333333333,302975.0,28766.666666666668,8.683333333333334
Syracuse Metro Area,2011,325791.6666666667,298558.3333333333,27241.666666666668,8.375
Syracuse Metro Area,2012,325066.6666666667,297066.6666666667,28008.333333333332,8.625
Syracuse Metro Area,2013,323000.0,298291.6666666667,24708.333333333332,7.658333333333334
Syracuse Metro Area,2014,312733.3333333333,293516.6666666667,19216.666666666668,6.141666666666667
Syracuse Metro Area,2015,308858.3333333333,292066.6666666667,16808.333333333332,5.45
Syracuse Metro Area,2016,307316.6666666667,291900.0,15400.0,5.0
Syracuse Metro Area,2017,310458.3333333333,294808.3333333333,15650.0,5.041666666666667
Syracuse Metro Area,2018,311925.0,298516.6666666667,13416.666666666666,4.308333333333333
Syracuse Metro Area,2019,313316.6666666667,300566.6666666667,12750.0,4.058333333333334
Syracuse Metro Area,2020,311150.0,286033.3333333333,25133.333333333332,8.066666666666666
Syracuse Metro Area,2021,306025.0,290625.0,15416.666666666666,5.0249999999999995
Syracuse Metro Area,2022,307333.3333333333,296516.6666666667,10833.333333333334,3.516666666666667
Syracuse Metro Area,2023,309850.0,298491.6666666667,11333.333333333334,3.658333333333333
Syracuse Metro Area,2024,311316.6666666667,300025.0,11300.0,3.641666666666667
Syracuse Metro Area,2025,309000.0,296100.0,12900.0,4.2
Tioga County,2001,26483.333333333332,25383.333333333332,1083.3333333333333,4.125
Tioga County,2002,26741.666666666668,25233.333333333332,1483.3333333333333,5.55
Tioga County,2003,26300.0,24791.666666666668,1500.0,5.7
Tioga County,2004,26066.666666666668,24708.333333333332,1375.0,5.283333333333333
Tioga County,2005,26300.0,25041.666666666668,1241.6666666666667,4.733333333333333
Tioga County,2006,26475.0,25308.333333333332,1116.6666666666667,4.308333333333334
Tioga County,2007,26125.0,24925.0,1208.3333333333333,4.608333333333333
Tioga County,2008,26158.333333333332,24800.0,1366.6666666666667,5.2250000000000005
Tioga County,2009,26266.666666666668,24100.0,2150.0,8.216666666666667
Tioga County,2010,26575.0,24425.0,2158.3333333333335,8.133333333333333
Tioga County,2011,25850.0,23858.333333333332,2016.6666666666667,7.75
Tioga County,2012,25416.666666666668,23400.0,2033.3333333333333,8.0
Tioga County,2013,24941.666666666668,23133.333333333332,1825.0,7.291666666666667
Tioga County,2014,23758.333333333332,22300.0,1458.3333333333333,6.1499999999999995
Tioga County,2015,23358.333333333332,22025.0,1300.0,5.591666666666666
Tioga County,2016,23016.666666666668,21808.333333333332,1183.3333333333333,5.216666666666667
Tioga County,2017,23183.333333333332,21983.333333333332,1183.3333333333333,5.116666666666666
Tioga County,2018,23366.666666666668,22366.666666666668,1016.6666666666666,4.325
Tioga County,2019,23233.333333333332,22316.666666666668,916.6666666666666,3.966666666666667
Tioga County,2020,22591.666666666668,20891.666666666668,1700.0,7.533333333333332
Tioga County,2021,22175.0,21175.0,983.3333333333334,4.483333333333333
Tioga County,2022,22158.333333333332,21450.0,725.0,3.275
Tioga County,2023,22425.0,21658.333333333332,766.6666666666666,3.3833333333333333
Tioga County,2024,21691.666666666668,20958.333333333332,775.0,3.4916666666666667
Tioga County,2025,21300.0,20300.0,900.0,4.5
Tompkins,2001,51258.333333333336,49525.0,1741.6666666666667,3.3833333333333333
Tompkins,2002,52575.0,50408.333333333336,2158.3333333333335,4.125
Tompkins,2003,53241.666666666664,51116.666666666664,2125.0,3.9916666666666667
Tompkins,2004,53875.0,51675.0,2200.0,4.083333333333333
Tompkins,2005,54566.666666666664,52608.333333333336,1941.6666666666667,3.5749999999999997
Tompkins,2006,55408.333333333336,53508.333333333336,1883.3333333333333,3.408333333333333
Tompkins,2007,55241.666666666664,53425.0,1825.0,3.3166666666666664
Tompkins,2008,55791.666666666664,53516.666666666664,2275.0,4.083333333333333
Tompkins,2009,56666.666666666664,53291.666666666664,3366.6666666666665,5.9750000000000005
Tompkins,2010,54791.666666666664,51366.666666666664,3450.0,6.283333333333334
Tompkins,2011,54258.333333333336,50950.0,3308.3333333333335,6.108333333333333
Tompkins,2012,54966.666666666664,51558.333333333336,3416.6666666666665,6.241666666666667
Tompkins,2013,55841.666666666664,52858.333333333336,2983.3333333333335,5.3500000000000005
Tompkins,2014,54675.0,52258.333333333336,2408.3333333333335,4.441666666666666
Tompkins,2015,50341.666666666664,48100.0,2225.0,4.433333333333334
Tompkins,2016,50383.333333333336,48241.666666666664,2141.6666666666665,4.233333333333333
Tompkins,2017,50850.0,48633.333333333336,2208.3333333333335,4.325
Tompkins,2018,51125.0,49275.0,1833.3333333333333,3.591666666666667
Tompkins,2019,50516.666666666664,48750.0,1758.3333333333333,3.483333333333333
Tompkins,2020,49666.666666666664,46775.0,2916.6666666666665,5.866666666666667
Tompkins,2021,49566.666666666664,47675.0,1875.0,3.8000000000000003
Tompkins,2022,49508.333333333336,48083.333333333336,1416.6666666666667,2.858333333333334
Tompkins,2023,49333.333333333336,47791.666666666664,1533.3333333333333,3.1333333333333333
Tompkins,2024,48341.666666666664,46741.666666666664,1591.6666666666667,3.3083333333333336
Tompkins,2025,47400.0,45800.0,1600.0,3.4
Tompkins County,2001,51258.333333333336,49525.0,1741.6666666666667,3.3833333333333333
Tompkins County,2002,52575.0,50408.333333333336,2158.3333333333335,4.125
Tompkins County,2003,53241.666666666664,51116.666666666664,2125.0,3.9916666666666667
Tompkins County,2004,53875.0,51675.0,2200.0,4.083333333333333
Tompkins County,2005,54566.666666666664,52608.333333333336,1941.6666666666667,3.5749999999999997
Tompkins County,2006,55408.333333333336,53508.333333333336,1883.3333333333333,3.408333333333333
Tompkins County,2007,55241.666666666664,53425.0,1825.0,3.3166666666666664
Tompkins County,2008,55791.666666666664,53516.666666666664,2275.0,4.083333333333333
Tompkins County,2009,56666.666666666664,53291.666666666664,3366.6666666666665,5.9750000000000005
Tompkins County,2010,54791.666666666664,51366.666666666664,3450.0,6.283333333333334
Tompkins County,2011,54258.333333333336,50950.0,3308.3333333333335,6.108333333333333
Tompkins County,2012,54966.666666666664,51558.333333333336,3416.6666666666665,6.241666666666667
Tompkins County,2013,55841.666666666664,52858.333333333336,2983.3333333333335,5.3500000000000005
Tompkins County,2014,54675.0,52258.333333333336,2408.3333333333335,4.441666666666666
Tompkins County,2015,50341.666666666664,48100.0,2225.0,4.433333333333334
Tompkins County,2016,50383.333333333336,48241.666666666664,2141.6666666666665,4.233333333333333
Tompkins County,2017,50850.0,48633.333333333336,2208.3333333333335,4.325
Tompkins County,2018,51125.0,49275.0,1833.3333333333333,3.591666666666667
Tompkins County,2019,50516.666666666664,48750.0,1758.3333333333333,3.483333333333333
Tompkins County,2020,49666.666666666664,46775.0,2916.6666666666665,5.866666666666667
Tompkins County,2021,49566.666666666664,47675.0,1875.0,3.8000000000000003
Tompkins County,2022,49508.333333333336,48083.333333333336,1416.6666666666667,2.858333333333334
Tompkins County,2023,49333.333333333336,47791.666666666664,1533.3333333333333,3.1333333333333333
Tompkins County,2024,48341.666666666664,46741.666666666664,1591.6666666666667,3.3083333333333336
Tompkins County,2025,47400.0,45800.0,1600.0,3.4
Tonawanda Town,2001,39550.0,37925.0,1616.6666666666667,4.05
Tonawanda Town,2002,40133.333333333336,38208.333333333336,1925.0,4.825
Tonawanda Town,2003,39808.333333333336,37708.333333333336,2075.0,5.216666666666667
Tonawanda Town,2004,39683.333333333336,37600.0,2091.6666666666665,5.258333333333334
Tonawanda Town,2005,39600.0,37708.333333333336,1883.3333333333333,4.766666666666667
Tonawanda Town,2006,39408.333333333336,37633.333333333336,1766.6666666666667,4.4750000000000005
Tonawanda Town,2007,38708.333333333336,37075.0,1641.6666666666667,4.216666666666667
Tonawanda Town,2008,39025.0,36975.0,2058.3333333333335,5.241666666666666
Tonawanda Town,2009,39075.0,36066.666666666664,3008.3333333333335,7.683333333333334
Tonawanda Town,2010,40233.333333333336,37225.0,3000.0,7.458333333333333
Tonawanda Town,2011,39641.666666666664,36866.666666666664,2750.0,6.95
Tonawanda Town,2012,39716.666666666664,36766.666666666664,2958.3333333333335,7.45
Tonawanda Town,2013,39558.333333333336,36908.333333333336,2641.6666666666665,6.7
Tonawanda Town,2014,38450.0,36366.666666666664,2066.6666666666665,5.408333333333334
Tonawanda Town,2015,38316.666666666664,36508.333333333336,1791.6666666666667,4.658333333333333
Tonawanda Town,2016,37891.666666666664,36275.0,1633.3333333333333,4.291666666666667
Tonawanda Town,2017,38391.666666666664,36658.333333333336,1725.0,4.458333333333333
Tonawanda Town,2018,38316.666666666664,36816.666666666664,1475.0,3.8833333333333333
Tonawanda Town,2019,38341.666666666664,36958.333333333336,1383.3333333333333,3.625
Tonawanda Town,2020,37575.0,34350.0,3216.6666666666665,8.549999999999999
Tonawanda Town,2021,37025.0,35300.0,1733.3333333333333,4.691666666666666
Tonawanda Town,2022,37366.666666666664,36150.0,1200.0,3.2083333333333335
Tonawanda Town,2023,37925.0,36650.0,1275.0,3.358333333333333
Tonawanda Town,2024,38783.333333333336,37466.666666666664,1333.3333333333333,3.408333333333333
Tonawanda Town,2025,38600.0,37000.0,1600.0,4.2
Troy City,2001,23525.0,22483.333333333332,1041.6666666666667,4.416666666666667
Troy City,2002,23783.333333333332,22491.666666666668,1325.0,5.591666666666666
Troy City,2003,23716.666666666668,22366.666666666668,1366.6666666666667,5.716666666666666
Troy City,2004,23658.333333333332,22325.0,1333.3333333333333,5.658333333333334
Troy City,2005,23725.0,22525.0,1216.6666666666667,5.108333333333333
Troy City,2006,23591.666666666668,22425.0,1216.6666666666667,5.1000000000000005
Troy City,2007,23250.0,22041.666666666668,1233.3333333333333,5.283333333333333
Troy City,2008,23375.0,21866.666666666668,1483.3333333333333,6.358333333333333
Troy City,2009,23533.333333333332,21375.0,2166.6666666666665,9.133333333333333
Troy City,2010,24458.333333333332,22116.666666666668,2350.0,9.6
Troy City,2011,23925.0,21650.0,2300.0,9.575000000000001
Troy City,2012,24050.0,21691.666666666668,2358.3333333333335,9.791666666666666
Troy City,2013,23958.333333333332,21891.666666666668,2058.3333333333335,8.566666666666666
Troy City,2014,23175.0,21600.0,1583.3333333333333,6.791666666666667
Troy City,2015,23200.0,21808.333333333332,1383.3333333333333,5.933333333333334
Troy City,2016,23166.666666666668,21875.0,1300.0,5.583333333333333
Troy City,2017,23383.333333333332,22083.333333333332,1308.3333333333333,5.55
Troy City,2018,23433.333333333332,22291.666666666668,1125.0,4.825
Troy City,2019,23483.333333333332,22400.0,1075.0,4.591666666666667
Troy City,2020,23491.666666666668,21350.0,2141.6666666666665,9.125
Troy City,2021,23033.333333333332,21675.0,1366.6666666666667,5.933333333333334
Troy City,2022,23025.0,22083.333333333332,933.3333333333334,4.066666666666666
Troy City,2023,23325.0,22308.333333333332,1000.0,4.316666666666666
Troy City,2024,23850.0,22816.666666666668,1033.3333333333333,4.333333333333333
Troy City,2025,23600.0,22500.0,1100.0,4.8
Ulster,2001,88225.0,84875.0,3341.6666666666665,3.8083333333333336
Ulster,2002,90800.0,86766.66666666667,4041.6666666666665,4.45
Ulster,2003,91341.66666666667,87116.66666666667,4216.666666666667,4.625
Ulster,2004,91150.0,86666.66666666667,4500.0,4.933333333333334
Ulster,2005,91758.33333333333,87758.33333333333,4000.0,4.358333333333333
Ulster,2006,92583.33333333333,88758.33333333333,3816.6666666666665,4.133333333333334
Ulster,2007,90308.33333333333,86458.33333333333,3841.6666666666665,4.2749999999999995
Ulster,2008,90016.66666666667,85175.0,4850.0,5.391666666666667
Ulster,2009,89983.33333333333,82933.33333333333,7058.333333333333,7.833333333333333
Ulster,2010,93683.33333333333,86233.33333333333,7450.0,7.958333333333333
Ulster,2011,91425.0,84200.0,7216.666666666667,7.908333333333334
Ulster,2012,90908.33333333333,83291.66666666667,7616.666666666667,8.408333333333333
Ulster,2013,90258.33333333333,83625.0,6608.333333333333,7.325
Ulster,2014,87891.66666666667,82825.0,5050.0,5.758333333333333
Ulster,2015,88175.0,83925.0,4275.0,4.8500000000000005
Ulster,2016,88183.33333333333,84233.33333333333,3975.0,4.491666666666666
Ulster,2017,89675.0,85616.66666666667,4058.3333333333335,4.5249999999999995
Ulster,2018,90216.66666666667,86725.0,3491.6666666666665,3.875
Ulster,2019,89966.66666666667,86725.0,3225.0,3.6
Ulster,2020,87708.33333333333,80950.0,6783.333333333333,7.733333333333333
Ulster,2021,86966.66666666667,82866.66666666667,4108.333333333333,4.7250000000000005
Ulster,2022,87441.66666666667,84616.66666666667,2816.6666666666665,3.225
Ulster,2023,88600.0,85550.0,3041.6666666666665,3.4499999999999997
Ulster,2024,87183.33333333333,84083.33333333333,3091.6666666666665,3.5416666666666665
Ulster,2025,85800.0,82400.0,3400.0,4.0
Ulster County,2001,88225.0,84875.0,3341.6666666666665,3.8083333333333336
Ulster County,2002,90800.0,86766.66666666667,4041.6666666666665,4.45
Ulster County,2003,91341.66666666667,87116.66666666667,4216.666666666667,4.625
Ulster County,2004,91150.0,86666.66666666667,4500.0,4.933333333333334
Ulster County,2005,91758.33333333333,87758.33333333333,4000.0,4.358333333333333
Ulster County,2006,92583.33333333333,88758.33333333333,3816.6666666666665,4.133333333333334
Ulster County,2007,90308.33333333333,86458.33333333333,3841.6666666666665,4.2749999999999995
Ulster County,2008,90016.66666666667,85175.0,4850.0,5.391666666666667
Ulster County,2009,89983.33333333333,82933.33333333333,7058.333333333333,7.833333333333333
Ulster County,2010,93683.33333333333,86233.33333333333,7450.0,7.958333333333333
Ulster County,2011,91425.0,84200.0,7216.666666666667,7.908333333333334
Ulster County,2012,90908.33333333333,83291.66666666667,7616.666666666667,8.408333333333333
Ulster County,2013,90258.33333333333,83625.0,6608.333333333333,7.325
Ulster County,2014,87891.66666666667,82825.0,5050.0,5.758333333333333
Ulster County,2015,88175.0,83925.0,4275.0,4.8500000000000005
Ulster County,2016,88183.33333333333,84233.33333333333,3975.0,4.491666666666666
Ulster County,2017,89675.0,85616.66666666667,4058.3333333333335,4.5249999999999995
Ulster County,2018,90216.66666666667,86725.0,3491.6666666666665,3.875
Ulster County,2019,89966.66666666667,86725.0,3225.0,3.6
Ulster County,2020,87708.33333333333,80950.0,6783.333333333333,7.733333333333333
Ulster County,2021,86966.66666666667,82866.66666666667,4108.333333333333,4.7250000000000005
Ulster County,2022,87441.66666666667,84616.66666666667,2816.6666666666665,3.225
Ulster County,2023,88600.0,85550.0,3041.6666666666665,3.4499999999999997
Ulster County,2024,87183.33333333333,84083.33333333333,3091.6666666666665,3.5416666666666665
Ulster County,2025,85800.0,82400.0,3400.0,4.0
Union Town,2001,28808.333333333332,27600.0,1200.0,4.158333333333333
Union Town,2002,28991.666666666668,27316.666666666668,1675.0,5.791666666666667
Union Town,2003,28266.666666666668,26691.666666666668,1575.0,5.566666666666666
Union Town,2004,27941.666666666668,26516.666666666668,1416.6666666666667,5.083333333333333
Union Town,2005,28000.0,26708.333333333332,1300.0,4.583333333333333
Union Town,2006,28258.333333333332,27016.666666666668,1241.6666666666667,4.391666666666667
Union Town,2007,28141.666666666668,26950.0,1175.0,4.191666666666666
Union Town,2008,28291.666666666668,26825.0,1450.0,5.125
Union Town,2009,28316.666666666668,26050.0,2275.0,8.016666666666667
Union Town,2010,28983.333333333332,26591.666666666668,2408.3333333333335,8.333333333333334
Union Town,2011,28091.666666666668,25791.666666666668,2308.3333333333335,8.241666666666667
Union Town,2012,27850.0,25466.666666666668,2383.3333333333335,8.616666666666667
Union Town,2013,27250.0,25150.0,2108.3333333333335,7.716666666666666
Union Town,2014,25941.666666666668,24325.0,1616.6666666666667,6.233333333333333
Union Town,2015,25583.333333333332,24150.0,1433.3333333333333,5.6000000000000005
Union Town,2016,25441.666666666668,24141.666666666668,1291.6666666666667,5.083333333333333
Union Town,2017,25416.666666666668,24066.666666666668,1333.3333333333333,5.2250000000000005
Union Town,2018,25241.666666666668,24100.0,1141.6666666666667,4.566666666666666
Union Town,2019,25000.0,23966.666666666668,1041.6666666666667,4.158333333333333
Union Town,2020,24500.0,22408.333333333332,2083.3333333333335,8.466666666666667
Union Town,2021,24000.0,22750.0,1225.0,5.15
Union Town,2022,23933.333333333332,23075.0,866.6666666666666,3.625
Union Town,2023,24191.666666666668,23291.666666666668,908.3333333333334,3.6666666666666665
Union Town,2024,25141.666666666668,24208.333333333332,941.6666666666666,3.75
Union Town,2025,24600.0,23500.0,1100.0,4.5
Utica City,2001,25850.0,24591.666666666668,1258.3333333333333,4.825
Utica City,2002,26366.666666666668,24683.333333333332,1683.3333333333333,6.383333333333333
Utica City,2003,26100.0,24491.666666666668,1600.0,6.166666666666667
Utica City,2004,25941.666666666668,24441.666666666668,1508.3333333333333,5.833333333333333
Utica City,2005,26041.666666666668,24658.333333333332,1391.6666666666667,5.291666666666667
Utica City,2006,25925.0,24616.666666666668,1308.3333333333333,5.066666666666666
Utica City,2007,25516.666666666668,24308.333333333332,1208.3333333333333,4.716666666666667
Utica City,2008,25608.333333333332,24091.666666666668,1533.3333333333333,5.941666666666666
Utica City,2009,25800.0,23591.666666666668,2216.6666666666665,8.591666666666667
Utica City,2010,26391.666666666668,23925.0,2458.3333333333335,9.341666666666667
Utica City,2011,25608.333333333332,23141.666666666668,2450.0,9.583333333333334
Utica City,2012,25508.333333333332,22908.333333333332,2591.6666666666665,10.125
Utica City,2013,25091.666666666668,22825.0,2283.3333333333335,9.041666666666666
Utica City,2014,24016.666666666668,22191.666666666668,1833.3333333333333,7.6000000000000005
Utica City,2015,23600.0,22083.333333333332,1508.3333333333333,6.366666666666667
Utica City,2016,23450.0,22108.333333333332,1358.3333333333333,5.8
Utica City,2017,23933.333333333332,22508.333333333332,1425.0,6.041666666666667
Utica City,2018,23750.0,22491.666666666668,1233.3333333333333,5.225
Utica City,2019,23900.0,22716.666666666668,1183.3333333333333,4.941666666666666
Utica City,2020,24000.0,21525.0,2483.3333333333335,10.316666666666666
Utica City,2021,23233.333333333332,21633.333333333332,1608.3333333333333,6.925
Utica City,2022,23008.333333333332,21891.666666666668,1100.0,4.7749999999999995
Utica City,2023,23091.666666666668,21966.666666666668,1116.6666666666667,4.783333333333333
Utica City,2024,25100.0,23983.333333333332,1108.3333333333333,4.441666666666666
Utica City,2025,24700.0,23500.0,1200.0,4.8
Utica-Rome Metro Area,2001,140466.66666666666,134083.33333333334,6391.666666666667,4.541666666666667
Utica-Rome Metro Area,2002,142458.33333333334,134816.66666666666,7641.666666666667,5.383333333333333
Utica-Rome Metro Area,2003,141933.33333333334,134075.0,7875.0,5.55
Utica-Rome Metro Area,2004,141650.0,134075.0,7575.0,5.333333333333333
Utica-Rome Metro Area,2005,142808.33333333334,135825.0,6975.0,4.883333333333334
Utica-Rome Metro Area,2006,142333.33333333334,135950.0,6358.333333333333,4.4750000000000005
Utica-Rome Metro Area,2007,140625.0,134525.0,6083.333333333333,4.341666666666667
Utica-Rome Metro Area,2008,141500.0,133750.0,7750.0,5.4750000000000005
Utica-Rome Metro Area,2009,141841.66666666666,131033.33333333333,10808.333333333334,7.616666666666667
Utica-Rome Metro Area,2010,143933.33333333334,132416.66666666666,11516.666666666666,8.008333333333333
Utica-Rome Metro Area,2011,139900.0,128425.0,11491.666666666666,8.208333333333334
Utica-Rome Metro Area,2012,138908.33333333334,127125.0,11766.666666666666,8.483333333333333
Utica-Rome Metro Area,2013,137108.33333333334,126541.66666666667,10566.666666666666,7.716666666666666
Utica-Rome Metro Area,2014,131850.0,123541.66666666667,8300.0,6.291666666666667
Utica-Rome Metro Area,2015,130316.66666666667,123058.33333333333,7250.0,5.558333333333334
Utica-Rome Metro Area,2016,129900.0,123308.33333333333,6575.0,5.083333333333333
Utica-Rome Metro Area,2017,132183.33333333334,125425.0,6758.333333333333,5.116666666666666
Utica-Rome Metro Area,2018,131550.0,125600.0,5933.333333333333,4.516666666666667
Utica-Rome Metro Area,2019,132650.0,127075.0,5600.0,4.208333333333333
Utica-Rome Metro Area,2020,130825.0,120566.66666666667,10250.0,7.8500000000000005
Utica-Rome Metro Area,2021,128033.33333333333,121241.66666666667,6783.333333333333,5.283333333333333
Utica-Rome Metro Area,2022,127400.0,122700.0,4708.333333333333,3.6999999999999997
Utica-Rome Metro Area,2023,127991.66666666667,123150.0,4841.666666666667,3.766666666666667
Utica-Rome Metro Area,2024,127133.33333333333,122241.66666666667,4883.333333333333,3.8249999999999997
Utica-Rome Metro Area,2025,125400.0,119700.0,5700.0,4.6
Valley Stream,2001,18575.0,17866.666666666668,700.0,3.7583333333333333
Valley Stream,2002,18808.333333333332,17925.0,891.6666666666666,4.733333333333333
Valley Stream,2003,18766.666666666668,17883.333333333332,891.6666666666666,4.783333333333333
Valley Stream,2004,18791.666666666668,17900.0,916.6666666666666,4.8
Valley Stream,2005,18908.333333333332,18125.0,791.6666666666666,4.241666666666666
Valley Stream,2006,19066.666666666668,18316.666666666668,783.3333333333334,4.033333333333333
Valley Stream,2007,18916.666666666668,18183.333333333332,708.3333333333334,3.7583333333333333
Valley Stream,2008,18925.0,18008.333333333332,900.0,4.758333333333334
Valley Stream,2009,19033.333333333332,17591.666666666668,1425.0,7.583333333333333
Valley Stream,2010,19558.333333333332,18041.666666666668,1508.3333333333333,7.7250000000000005
Valley Stream,2011,19366.666666666668,17891.666666666668,1475.0,7.566666666666666
Valley Stream,2012,19541.666666666668,18025.0,1516.6666666666667,7.7250000000000005
Valley Stream,2013,19583.333333333332,18300.0,1291.6666666666667,6.55
Valley Stream,2014,19258.333333333332,18241.666666666668,1033.3333333333333,5.358333333333333
Valley Stream,2015,19591.666666666668,18666.666666666668,925.0,4.658333333333333
Valley Stream,2016,19533.333333333332,18691.666666666668,825.0,4.266666666666667
Valley Stream,2017,20091.666666666668,19216.666666666668,875.0,4.408333333333333
Valley Stream,2018,20091.666666666668,19358.333333333332,733.3333333333334,3.6666666666666665
Valley Stream,2019,20258.333333333332,19533.333333333332,741.6666666666666,3.658333333333333
Valley Stream,2020,20050.0,18125.0,1941.6666666666667,9.608333333333333
Valley Stream,2021,19858.333333333332,18833.333333333332,1033.3333333333333,5.141666666666667
Valley Stream,2022,20183.333333333332,19516.666666666668,666.6666666666666,3.2416666666666667
Valley Stream,2023,20458.333333333332,19758.333333333332,708.3333333333334,3.466666666666667
Valley Stream,2024,21658.333333333332,20933.333333333332,708.3333333333334,3.35
